Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR1a_29,1,SR1a,male,Baccalauréat,1260,7,29,113,L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée s'est avérée très populaire. L'ingénieur a obtenu une promotion dans l'entreprise.,PLAUS_NOCONN,promotion,SC1
SR1a_30,4,SR1a,male,Baccalauréat,471,2,30,118,C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,IMPLAUS_NOCONN,gueule,SC2
SR1a_30,3,SR1a,male,Doctorat,730,1,30,118,C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,IMPLAUS_NOCONN,gueule,SC2
SR1a_30,2,SR1a,female,Diplôme_trois,1213,1,30,118,C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,IMPLAUS_NOCONN,gueule,SC2
SR1a_30,1,SR1a,male,Baccalauréat,1260,1,30,118,C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,IMPLAUS_NOCONN,gueule,SC2
SR1a_30,5,SR1a,male,Maîtrise,672,1,30,118,C'était le jour du match de football. Thomas n'a bu que de l'eau cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,IMPLAUS_NOCONN,gueule,SC2
SR1a_31,4,SR1a,male,Baccalauréat,471,5,31,123,"Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. Cependant, la femme a été arrêtée immédiatement.",IMPLAUS_CONN,arrêtée,SC3
SR1a_31,1,SR1a,male,Baccalauréat,1260,5,31,123,"Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. Cependant, la femme a été arrêtée immédiatement.",IMPLAUS_CONN,arrêtée,SC3
SR1a_31,5,SR1a,male,Maîtrise,672,3,31,123,"Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. Cependant, la femme a été arrêtée immédiatement.",IMPLAUS_CONN,arrêtée,SC3
SR1a_31,2,SR1a,female,Diplôme_trois,1213,2,31,123,"Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. Cependant, la femme a été arrêtée immédiatement.",IMPLAUS_CONN,arrêtée,SC3
SR1a_31,3,SR1a,male,Doctorat,730,3,31,123,"Le gouverneur avait été assassiné. La scène de crime était couverte des empreintes de sa femme. Cependant, la femme a été arrêtée immédiatement.",IMPLAUS_CONN,arrêtée,SC3
SR1a_32,1,SR1a,male,Baccalauréat,1260,2,32,128,"Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Cependant, le chauffeur de taxi était furieux contre lui.",PLAUS_CONN,furieux,SC4
SR1a_32,5,SR1a,male,Maîtrise,672,1,32,128,"Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Cependant, le chauffeur de taxi était furieux contre lui.",PLAUS_CONN,furieux,SC4
SR1a_32,3,SR1a,male,Doctorat,730,5,32,128,"Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Cependant, le chauffeur de taxi était furieux contre lui.",PLAUS_CONN,furieux,SC4
SR1a_32,4,SR1a,male,Baccalauréat,471,3,32,128,"Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Cependant, le chauffeur de taxi était furieux contre lui.",PLAUS_CONN,furieux,SC4
SR1a_32,2,SR1a,female,Diplôme_trois,1213,5,32,128,"Le taxi avait emmené le passager à l'aéroport. Le passager a laissé un généreux pourboire. Cependant, le chauffeur de taxi était furieux contre lui.",PLAUS_CONN,furieux,SC4
SR1a_33,5,SR1a,male,Maîtrise,672,7,33,129,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Ensuite, l'adversaire est tombé au sol.",PLAUS_NOCONN,tombé,SC1
SR1a_33,2,SR1a,female,Diplôme_trois,1213,7,33,129,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Ensuite, l'adversaire est tombé au sol.",PLAUS_NOCONN,tombé,SC1
SR1a_33,4,SR1a,male,Baccalauréat,471,7,33,129,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Ensuite, l'adversaire est tombé au sol.",PLAUS_NOCONN,tombé,SC1
SR1a_33,3,SR1a,male,Doctorat,730,6,33,129,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Ensuite, l'adversaire est tombé au sol.",PLAUS_NOCONN,tombé,SC1
SR1a_33,1,SR1a,male,Baccalauréat,1260,6,33,129,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur atteint le visage de son adversaire. Ensuite, l'adversaire est tombé au sol.",PLAUS_NOCONN,tombé,SC1
SR1a_34,4,SR1a,male,Baccalauréat,471,4,34,134,Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Il était vraiment seul cette semaine-là.,IMPLAUS_NOCONN,seul,SC2
SR1a_34,1,SR1a,male,Baccalauréat,1260,1,34,134,Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Il était vraiment seul cette semaine-là.,IMPLAUS_NOCONN,seul,SC2
SR1a_34,5,SR1a,male,Maîtrise,672,1,34,134,Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Il était vraiment seul cette semaine-là.,IMPLAUS_NOCONN,seul,SC2
SR1a_34,3,SR1a,male,Doctorat,730,1,34,134,Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Il était vraiment seul cette semaine-là.,IMPLAUS_NOCONN,seul,SC2
SR1a_34,2,SR1a,female,Diplôme_trois,1213,1,34,134,Luigi avait passé une semaine entière avec ses amis. Ils étaient allés à une fête tous les soirs. Il était vraiment seul cette semaine-là.,IMPLAUS_NOCONN,seul,SC2
SR1a_35,4,SR1a,male,Baccalauréat,471,5,35,139,"Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Cependant, elle avait décidé de le supprimer immédiatement.",IMPLAUS_CONN,annuler,SC3
SR1a_35,3,SR1a,male,Doctorat,730,3,35,139,"Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Cependant, elle avait décidé de le supprimer immédiatement.",IMPLAUS_CONN,annuler,SC3
SR1a_35,1,SR1a,male,Baccalauréat,1260,1,35,139,"Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Cependant, elle avait décidé de le supprimer immédiatement.",IMPLAUS_CONN,annuler,SC3
SR1a_35,2,SR1a,female,Diplôme_trois,1213,2,35,139,"Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Cependant, elle avait décidé de le supprimer immédiatement.",IMPLAUS_CONN,annuler,SC3
SR1a_35,5,SR1a,male,Maîtrise,672,3,35,139,"Linda ne trouvait pas sa carte de crédit. Elle craignait qu'il ait été volé. Cependant, elle avait décidé de le supprimer immédiatement.",IMPLAUS_CONN,annuler,SC3
SR1a_36,4,SR1a,male,Baccalauréat,471,3,36,144,"Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Cependant, le voyage a été annulé peu de temps après. ",PLAUS_CONN,annulé,SC4
SR1a_36,1,SR1a,male,Baccalauréat,1260,5,36,144,"Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Cependant, le voyage a été annulé peu de temps après. ",PLAUS_CONN,annulé,SC4
SR1a_36,3,SR1a,male,Doctorat,730,6,36,144,"Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Cependant, le voyage a été annulé peu de temps après. ",PLAUS_CONN,annulé,SC4
SR1a_36,5,SR1a,male,Maîtrise,672,2,36,144,"Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Cependant, le voyage a été annulé peu de temps après. ",PLAUS_CONN,annulé,SC4
SR1a_36,2,SR1a,female,Diplôme_trois,1213,5,36,144,"Susanna partait pour des vacances aux Bahamas plus tard dans la semaine. Les prévisions météorologiques étaient parfaites. Cependant, le voyage a été annulé peu de temps après. ",PLAUS_CONN,annulé,SC4
SR1a_37,1,SR1a,male,Baccalauréat,1260,7,37,145,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Les serveurs ont apporté des bougies aux tables.",PLAUS_NOCONN,bougies,SC1
SR1a_37,5,SR1a,male,Maîtrise,672,7,37,145,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Les serveurs ont apporté des bougies aux tables.",PLAUS_NOCONN,bougies,SC1
SR1a_37,3,SR1a,male,Doctorat,730,7,37,145,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Les serveurs ont apporté des bougies aux tables.",PLAUS_NOCONN,bougies,SC1
SR1a_37,4,SR1a,male,Baccalauréat,471,6,37,145,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Les serveurs ont apporté des bougies aux tables.",PLAUS_NOCONN,bougies,SC1
SR1a_37,2,SR1a,female,Diplôme_trois,1213,7,37,145,"Pendant la tempête, l'électricité avait été coupée en ville. Les lumières du restaurant s'étaient éteintes. Les serveurs ont apporté des bougies aux tables.",PLAUS_NOCONN,bougies,SC1
SR1a_38,2,SR1a,female,Diplôme_trois,1213,1,38,150,Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Il a immédiatement commencé à fêter avec ses amis. ,IMPLAUS_NOCONN,fêter,SC2
SR1a_38,1,SR1a,male,Baccalauréat,1260,1,38,150,Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Il a immédiatement commencé à fêter avec ses amis. ,IMPLAUS_NOCONN,fêter,SC2
SR1a_38,5,SR1a,male,Maîtrise,672,1,38,150,Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Il a immédiatement commencé à fêter avec ses amis. ,IMPLAUS_NOCONN,fêter,SC2
SR1a_38,4,SR1a,male,Baccalauréat,471,3,38,150,Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Il a immédiatement commencé à fêter avec ses amis. ,IMPLAUS_NOCONN,fêter,SC2
SR1a_38,3,SR1a,male,Doctorat,730,1,38,150,Alexander voulait désespérément aller à Harvard. Il avait appris par courrier qu'il n'avait pas été accepté. Il a immédiatement commencé à fêter avec ses amis. ,IMPLAUS_NOCONN,fêter,SC2
SR1a_39,2,SR1a,female,Diplôme_trois,1213,2,39,155,"La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",IMPLAUS_CONN,fatiguée,SC3
SR1a_39,1,SR1a,male,Baccalauréat,1260,5,39,155,"La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",IMPLAUS_CONN,fatiguée,SC3
SR1a_39,4,SR1a,male,Baccalauréat,471,7,39,155,"La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",IMPLAUS_CONN,fatiguée,SC3
SR1a_39,3,SR1a,male,Doctorat,730,3,39,155,"La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",IMPLAUS_CONN,fatiguée,SC3
SR1a_39,5,SR1a,male,Maîtrise,672,4,39,155,"La femme a dû monter vingt étages. Elle n'était pas en forme et était en surpoids. Cependant, elle s'est immédiatement sentie fatiguée après cet effort.",IMPLAUS_CONN,fatiguée,SC3
SR1a_40,1,SR1a,male,Baccalauréat,1260,4,40,160,"Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Cependant, elle s'est sentie paniquée pendant l'examen. ",PLAUS_CONN,paniquée,SC4
SR1a_40,2,SR1a,female,Diplôme_trois,1213,6,40,160,"Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Cependant, elle s'est sentie paniquée pendant l'examen. ",PLAUS_CONN,paniquée,SC4
SR1a_40,5,SR1a,male,Maîtrise,672,3,40,160,"Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Cependant, elle s'est sentie paniquée pendant l'examen. ",PLAUS_CONN,paniquée,SC4
SR1a_40,4,SR1a,male,Baccalauréat,471,7,40,160,"Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Cependant, elle s'est sentie paniquée pendant l'examen. ",PLAUS_CONN,paniquée,SC4
SR1a_40,3,SR1a,male,Doctorat,730,6,40,160,"Sara a passé un examen d'histoire aujourd'hui. Elle connaissait la réponse à chaque question. Cependant, elle s'est sentie paniquée pendant l'examen. ",PLAUS_CONN,paniquée,SC4
SR1a_41,2,SR1a,female,Diplôme_trois,1213,6,41,161,Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Elle était très nerveuse sur la route.,PLAUS_NOCONN,nerveuse,SC1
SR1a_41,4,SR1a,male,Baccalauréat,471,7,41,161,Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Elle était très nerveuse sur la route.,PLAUS_NOCONN,nerveuse,SC1
SR1a_41,3,SR1a,male,Doctorat,730,7,41,161,Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Elle était très nerveuse sur la route.,PLAUS_NOCONN,nerveuse,SC1
SR1a_41,5,SR1a,male,Maîtrise,672,6,41,161,Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Elle était très nerveuse sur la route.,PLAUS_NOCONN,nerveuse,SC1
SR1a_41,1,SR1a,male,Baccalauréat,1260,6,41,161,Tamara prenait des leçons de conduite. Elle avait récemment eu un accident. Elle était très nerveuse sur la route.,PLAUS_NOCONN,nerveuse,SC1
SR1a_42,4,SR1a,male,Baccalauréat,471,4,42,166,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_NOCONN,piquetage,SC2
SR1a_42,3,SR1a,male,Doctorat,730,3,42,166,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_NOCONN,piquetage,SC2
SR1a_42,1,SR1a,male,Baccalauréat,1260,2,42,166,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_NOCONN,piquetage,SC2
SR1a_42,5,SR1a,male,Maîtrise,672,2,42,166,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_NOCONN,piquetage,SC2
SR1a_42,2,SR1a,female,Diplôme_trois,1213,3,42,166,"Le syndicat était engagé dans des négociations contractuelles. Les négociations ont abouti et les employés ont été satisfaits. Le lendemain, ils ont décidé de faire du piquetage pour défendre leurs droits.",IMPLAUS_NOCONN,piquetage,SC2
SR1a_44,1,SR1a,male,Baccalauréat,1260,4,44,176,"Maurice a travaillé dans un hôpital à la réception. Il portait toujours des gants en latex. Cependant, il a été infecté par un patient.",PLAUS_CONN,infecté,SC4
SR1a_44,4,SR1a,male,Baccalauréat,471,7,44,176,"Maurice a travaillé dans un hôpital à la réception. Il portait toujours des gants en latex. Cependant, il a été infecté par un patient.",PLAUS_CONN,infecté,SC4
SR1a_44,3,SR1a,male,Doctorat,730,7,44,176,"Maurice a travaillé dans un hôpital à la réception. Il portait toujours des gants en latex. Cependant, il a été infecté par un patient.",PLAUS_CONN,infecté,SC4
SR1a_44,5,SR1a,male,Maîtrise,672,2,44,176,"Maurice a travaillé dans un hôpital à la réception. Il portait toujours des gants en latex. Cependant, il a été infecté par un patient.",PLAUS_CONN,infecté,SC4
SR1a_44,2,SR1a,female,Diplôme_trois,1213,5,44,176,"Maurice a travaillé dans un hôpital à la réception. Il portait toujours des gants en latex. Cependant, il a été infecté par un patient.",PLAUS_CONN,infecté,SC4
SR1a_45,3,SR1a,male,Doctorat,730,7,45,177,Stephen s'est inscrit dans une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. L'école a rejeté sa demande.,PLAUS_NOCONN,rejeté,SC1
SR1a_45,4,SR1a,male,Baccalauréat,471,7,45,177,Stephen s'est inscrit dans une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. L'école a rejeté sa demande.,PLAUS_NOCONN,rejeté,SC1
SR1a_45,1,SR1a,male,Baccalauréat,1260,6,45,177,Stephen s'est inscrit dans une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. L'école a rejeté sa demande.,PLAUS_NOCONN,rejeté,SC1
SR1a_45,5,SR1a,male,Maîtrise,672,6,45,177,Stephen s'est inscrit dans une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. L'école a rejeté sa demande.,PLAUS_NOCONN,rejeté,SC1
SR1a_45,2,SR1a,female,Diplôme_trois,1213,7,45,177,Stephen s'est inscrit dans une école de droit. Il avait de mauvaises notes et de mauvaises recommandations. L'école a rejeté sa demande.,PLAUS_NOCONN,rejeté,SC1
SR1a_46,2,SR1a,female,Diplôme_trois,1213,4,46,182,Catherine faisait de la limonade cet après-midi-là. Elle avait ajouté plus de sucre que la recette demandée. La limonade avait un goût trop acide pour tout le monde.,IMPLAUS_NOCONN,acide,SC2
SR1a_46,4,SR1a,male,Baccalauréat,471,3,46,182,Catherine faisait de la limonade cet après-midi-là. Elle avait ajouté plus de sucre que la recette demandée. La limonade avait un goût trop acide pour tout le monde.,IMPLAUS_NOCONN,acide,SC2
SR1a_46,1,SR1a,male,Baccalauréat,1260,2,46,182,Catherine faisait de la limonade cet après-midi-là. Elle avait ajouté plus de sucre que la recette demandée. La limonade avait un goût trop acide pour tout le monde.,IMPLAUS_NOCONN,acide,SC2
SR1a_46,3,SR1a,male,Doctorat,730,2,46,182,Catherine faisait de la limonade cet après-midi-là. Elle avait ajouté plus de sucre que la recette demandée. La limonade avait un goût trop acide pour tout le monde.,IMPLAUS_NOCONN,acide,SC2
